Site,Treatment,Date,Time_point,Species,Individual_nos,Trait_name,Trait_value,is_outlier
Ainsdale,DIST,20/06/2025,T2,EP,5,LDMC,0.20081300813008127,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LWC,0.7991869918699187,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,EWT,0.04045267489711935,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LMA,13.051470588235293,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LDMC,0.2063953488372093,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LWC,0.7936046511627907,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,EWT,0.050183823529411774,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LMA,19.1358024691358,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LDMC,0.2198581560283688,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,LWC,0.7801418439716312,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,5,EWT,0.06790123456790124,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LMA,15.71917808219178,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LDMC,0.2134883720930232,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LWC,0.7865116279069767,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,EWT,0.057910958904109605,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LMA,19.926470588235293,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LDMC,0.23876651982378855,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LWC,0.7612334801762115,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,EWT,0.06352941176470589,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LMA,21.337579617834393,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LDMC,0.21003134796238246,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,LWC,0.7899686520376176,FALSE
Ainsdale,DIST,20/06/2025,T2,EP,6,EWT,0.0802547770700637,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LMA,10.117302052785924,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LDMC,0.20495049504950497,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LWC,0.7950495049504951,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,EWT,0.039247311827956995,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LMA,22.02444208289054,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LDMC,0.22466124661246614,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LWC,0.7753387533875339,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,EWT,0.076009564293305,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LMA,18.477801268498943,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LDMC,0.19166666666666668,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,LWC,0.8083333333333333,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,1,EWT,0.07792811839323467,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LMA,24.165941398317376,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LDMC,0.21978891820580473,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LWC,0.7802110817941952,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,EWT,0.08578474035393095,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LMA,20.918367346938776,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LDMC,0.22208333333333333,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LWC,0.7779166666666667,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,EWT,0.07327315541601256,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LMA,22.670509125840535,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LDMC,0.2441379310344827,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,LWC,0.7558620689655172,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,2,EWT,0.07018892090938202,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LMA,24.20749279538905,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LDMC,0.22550335570469796,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LWC,0.7744966442953021,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,EWT,0.08314121037463978,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LMA,21.414634146341463,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LDMC,0.21004784688995212,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LWC,0.78995215311004785,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,EWT,0.08053658536585367,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LMA,20.84653037719551,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LDMC,0.20626780626780628,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,LWC,0.7937321937321938,FALSE
Ainsdale,CONT,11/07/2025,T3,EP,3,EWT,0.08021883098186007,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LMA,3.552769070010449,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LDMC,0.19540229885057475,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LWC,0.8045977011494253,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LMA,21.469387755102048,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LDMC,0.21124497991967872,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LWC,0.7887550200803213,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,EWT,0.08016326530612246,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LMA,17.86833855799373,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LDMC,0.23108108108108105,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,LWC,0.768918918918919,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,4,EWT,0.0594566353187043,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LMA,7.930513595166163,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LDMC,0.2441860465116279,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LWC,0.7558139534883721,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LMA,19.560507582791708,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LDMC,0.22491103202846977,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LWC,0.7750889679715303,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,EWT,0.06740947075208915,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LMA,23.534971644612483,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LDMC,0.245320197044335,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,LWC,0.754679802955665,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,5,EWT,0.07240075614366731,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LMA,24.394017534811763,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LDMC,0.24381443298969074,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LWC,0.7561855670103093,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,EWT,0.07565755544094895,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LMA,21.187499999999996,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LDMC,0.2669291338582677,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LWC,0.7330708661417322,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,EWT,0.0581875,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LMA,15.063520871143377,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LDMC,0.2567010309278351,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,LWC,0.7432989690721649,FALSE
Ainsdale,DIST,11/07/2025,T3,EP,6,EWT,0.043617664851784636,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LMA,11.422708618331054,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LDMC,0.4282051282051282,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LWC,0.5717948717948718,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,EWT,0.015253077975376199,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LMA,10.878378378378379,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LDMC,0.4878787878787879,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LWC,0.5121212121212121,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,EWT,0.011418918918918922,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LMA,9.172661870503596,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LDMC,0.38249999999999995,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,LWC,0.6175,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,1,EWT,0.014808153477218224,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LMA,8.88468809073724,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LDMC,0.5875,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LWC,0.4125,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,EWT,0.006238185255198488,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LMA,11.624203821656051,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LDMC,0.48666666666666664,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LWC,0.5133333333333333,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,EWT,0.012261146496815286,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LMA,10.28368794326241,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LDMC,0.4461538461538461,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,LWC,0.5538461538461539,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,2,EWT,0.01276595744680851,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LMA,10.395010395010393,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LDMC,0.3846153846153846,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LWC,0.6153846153846154,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,EWT,0.016632016632016633,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LMA,10.011507479861908,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LDMC,0.54375,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LWC,0.45625000000000004,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,EWT,0.008400460299194477,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LMA,10.30595813204509,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LDMC,0.4571428571428572,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,LWC,0.5428571428571428,FALSE
Ainsdale,CONT,22/05/2025,T1,SR,3,EWT,0.012238325281803542,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LMA,11.19402985074627,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LDMC,0.625,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LWC,0.375,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,EWT,0.006716417910447763,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LMA,8.441558441558442,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LDMC,0.40625000000000006,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LWC,0.59375,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,EWT,0.012337662337662338,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LMA,13.4,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LDMC,0.67,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,LWC,0.32999999999999996,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,1,EWT,0.0066,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,EWT,0.005,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LMA,12.372881355932204,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LDMC,0.5615384615384614,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LWC,0.43846153846153857,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,EWT,0.009661016949152544,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LMA,10.754716981132075,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LDMC,0.47500000000000003,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,LWC,0.525,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,2,EWT,0.011886792452830188,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LDMC,0.3933333333333333,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LWC,0.6066666666666668,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LMA,12.592592592592593,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LDMC,0.48571428571428577,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LWC,0.5142857142857142,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,EWT,0.013333333333333334,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LMA,13.787878787878787,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LDMC,0.5687499999999999,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,LWC,0.43125000000000013,FALSE
Ainsdale,CONT,20/06/2025,T2,SR,3,EWT,0.01045454545454546,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LMA,11.005692599620494,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LDMC,0.7250000000000001,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LWC,0.2749999999999999,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,EWT,0.004174573055028463,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LMA,10.573770491803279,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LDMC,0.5863636363636364,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LWC,0.41363636363636364,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,EWT,0.007459016393442622,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LMA,12.089810017271155,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LDMC,0.5,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,LWC,0.5,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,1,EWT,0.012089810017271158,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LMA,8.950086058519794,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LDMC,0.52,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LWC,0.48,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,EWT,0.008261617900172118,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LMA,8.429752066115704,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LDMC,0.3923076923076923,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LWC,0.6076923076923078,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,EWT,0.013057851239669424,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LMA,10.02044989775051,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LDMC,0.3769230769230768,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,LWC,0.6230769230769231,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,2,EWT,0.016564417177914112,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LMA,10.635696821515891,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LDMC,0.4833333333333332,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LWC,0.5166666666666668,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,EWT,0.011369193154034233,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LMA,11.948529411764707,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LDMC,0.5416666666666667,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LWC,0.45833333333333326,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,EWT,0.01011029411764706,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LMA,11.310190369540873,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LDMC,0.561111111111111,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,LWC,0.438888888888889,FALSE
Ainsdale,CONT,11/07/2025,T3,SR,3,EWT,0.008846584546472568,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LMA,3.386243386243386,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LDMC,0.1641025641025641,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LWC,0.8358974358974359,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,EWT,0.017248677248677246,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LMA,3.4269662921348316,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LDMC,0.19677419354838713,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LWC,0.8032258064516129,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,EWT,0.013988764044943822,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LMA,2.53968253968254,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LDMC,0.17777777777777776,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,LWC,0.8222222222222223,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,1,EWT,0.011746031746031749,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LMA,3.753581661891118,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LDMC,0.14395604395604397,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LWC,0.8560439560439561,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,EWT,0.02232091690544413,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LMA,3.3962264150943398,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LDMC,0.13846153846153847,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LWC,0.8615384615384616,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,EWT,0.02113207547169811,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LMA,3.8636363636363638,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LDMC,0.16451612903225807,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,LWC,0.8354838709677419,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,2,EWT,0.01962121212121212,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LMA,3.1343283582089554,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LDMC,0.17027027027027025,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LWC,0.8297297297297297,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,EWT,0.01527363184079602,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LMA,3.3587786259541987,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LDMC,0.16296296296296298,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LWC,0.8370370370370371,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,EWT,0.017251908396946562,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LMA,3.855421686746988,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LDMC,0.18823529411764706,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,LWC,0.8117647058823529,FALSE
Ainsdale,CONT,22/05/2025,T1,HV,3,EWT,0.016626506024096387,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LMA,4.4,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LDMC,0.1527777777777778,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LWC,0.8472222222222222,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,EWT,0.0244,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LMA,4.680851063829787,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LDMC,0.2,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LWC,0.8,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,EWT,0.018723404255319147,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LDMC,0.22857142857142856,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,LWC,0.7714285714285715,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,4,EWT,0.018000000000000002,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LMA,3.28125,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LDMC,0.14,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LWC,0.86,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,EWT,0.02015625,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LMA,3.425925925925926,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LDMC,0.16086956521739132,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LWC,0.8391304347826087,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,EWT,0.017870370370370366,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LMA,3.536585365853658,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LDMC,0.16111111111111107,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,LWC,0.8388888888888889,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,5,EWT,0.01841463414634147,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LMA,4.049295774647886,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LDMC,0.19166666666666665,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LWC,0.8083333333333332,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,EWT,0.017077464788732396,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LMA,3.431372549019608,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LDMC,0.16153846153846152,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LWC,0.8384615384615385,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,EWT,0.017810457516339872,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LMA,3.8575667655786354,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LDMC,0.23636363636363636,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,LWC,0.7636363636363637,FALSE
Ainsdale,DIST,22/05/2025,T1,HV,6,EWT,0.012462908011869436,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LMA,3.614906832298136,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LDMC,0.14126213592233006,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LWC,0.8587378640776699,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,EWT,0.021975155279503108,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LMA,3.8655462184873954,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LDMC,0.14959349593495935,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LWC,0.8504065040650406,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,EWT,0.02197478991596639,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LMA,3.1884057971014497,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LDMC,0.18032786885245902,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,LWC,0.819672131147541,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,1,EWT,0.014492753623188408,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LMA,3.7775330396475777,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LDMC,0.13041825095057036,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LWC,0.8695817490494296,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,EWT,0.025187224669603527,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LMA,3.1961259079903153,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LDMC,0.1306930693069307,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LWC,0.8693069306930693,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,EWT,0.0212590799031477,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LMA,3.4274193548387095,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LDMC,0.1349206349206349,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,LWC,0.8650793650793651,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,2,EWT,0.021975806451612904,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LMA,3.9914621131270005,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LDMC,0.15914893617021275,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LWC,0.8408510638297872,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,EWT,0.021088580576307366,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LMA,3.466386554621849,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LDMC,0.14601769911504425,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LWC,0.8539823008849557,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,EWT,0.020273109243697483,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LMA,3.0588235294117654,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LDMC,0.14444444444444443,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,LWC,0.8555555555555555,FALSE
Ainsdale,CONT,21/06/2025,T2,HV,3,EWT,0.018117647058823533,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LMA,4.67005076142132,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LDMC,0.16428571428571428,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LWC,0.8357142857142856,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,EWT,0.023756345177664978,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LMA,3.869346733668342,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LDMC,0.22647058823529412,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LWC,0.7735294117647059,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,EWT,0.013216080402010054,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LMA,4.949494949494949,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LDMC,0.20416666666666664,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,LWC,0.7958333333333334,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,4,EWT,0.019292929292929292,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,5,LMA,3.5064935064935066,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,5,LDMC,0.13170731707317074,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,5,LWC,0.8682926829268293,FALSE
Ainsdale,DIST,21/06/2025,T2,HV,5,EWT,0.023116883116883116,FALSE
