Site,Treatment,Date,Time_point,Species,Individual_nos,Width_1,Width_2,Height,Number_leaves,Repro_notes,Leaf_nos,Leaf_weight_wet_g ,Leaf_area_cm_2,Method_leaf_app,Spec_number,Spec_date,Spec_filename,Wet_chem_nos,Leaf_weight_dry_g,NOTES_1,NOTES_2,NOTES_3,NOTES_4,Demo_matched,
Ainsdale,CONT,11/07/2025,T3,SR,3,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.018,0.893,Image_J,8,110725,HR.110725.0008.sig,3,0.0101,,,no SR in DIST,,Block 2 / Plot 7 / SR02,
Ainsdale,CONT,22/05/2025,T1,HV,1,7,5,7,6,None,L1,0.039,1.89,Leaf_scan,0,220525,HR.220525.0000.sig,wet chem done separately,0.0064,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,1,7,5,7,6,None,L2,0.031,1.78,Leaf_scan,1,220525,HR.220525.0001.sig,wet chem done separately,0.0061,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,1,7,5,7,6,None,L3,0.018,1.26,Leaf_scan,4,220525,HR.220525.0004.sig,wet chem done separately,0.0032,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,2,10,3,4,5,None,L1,0.091,3.49,Leaf_scan,5,220525,HR.220525.0005.sig,wet chem done separately,0.0131,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,2,10,3,4,5,None,L2,0.039,1.59,Leaf_scan,6,220525,HR.220525.0006.sig,wet chem done separately,0.0054,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,2,10,3,4,5,None,L3,0.031,1.32,Leaf_scan,7,220525,HR.220525.0007.sig,wet chem done separately,0.0051,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,3,5,5,3.5,6,None,L1,0.037,2.01,Leaf_scan,8,220525,HR.220525.0008.sig,wet chem done separately,0.0063,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,3,5,5,3.5,6,None,L2,0.027,1.31,Leaf_scan,9,220525,HR.220525.0009.sig,wet chem done separately,0.0044,,,,,,
Ainsdale,CONT,22/05/2025,T1,HV,3,5,5,3.5,6,None,L3,0.017,0.83,Leaf_scan,11,220525,HR.220525.0011.sig,wet chem done separately,0.0032,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,4,6,4,1,6,None,L1,0.036,1.25,Leaf_scan,12,220525,HR.220525.0012.sig,wet chem done separately,0.0055,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,4,6,4,1,6,None,L2,0.022,0.94,Leaf_scan,13,220525,HR.220525.0013.sig,wet chem done separately,0.0044,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,4,6,4,1,6,None,L3,0.007,0.3,Leaf_scan,14,220525,HR.220525.0014.sig,wet chem done separately,0.0016,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,5,16,9,1,29,None,L1,0.03,1.28,Leaf_scan,15,220525,HR.220525.0015.sig,wet chem done separately,0.0042,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,5,16,9,1,29,None,L2,0.023,1.08,Leaf_scan,16,220525,HR.220525.0016.sig,wet chem done separately,0.0037,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,5,16,9,1,29,None,L3,0.018,0.82,Leaf_scan,17,220525,HR.220525.0017.sig,wet chem done separately,0.0029,,,,,,
Ainsdale,DIST,22/05/2025,T1,HV,6,6,3,0.5,9,None,L1,0.012,0.568,Image_J,18,220525,HR.220525.0018.sig,wet chem done separately,0.0023,,leaves too small for Leaf scan,,,,
Ainsdale,DIST,22/05/2025,T1,HV,6,6,3,0.5,9,None,L2,0.013,0.612,Image_J,19,220525,HR.220525.0019.sig,wet chem done separately,0.0021,,leaves too small for Leaf scan,,,,
Ainsdale,DIST,22/05/2025,T1,HV,6,6,3,0.5,9,None,L3,0.011,0.674,Image_J,21,220525,HR.220525.0021.sig,wet chem done separately,0.0026,,leaves too small for Leaf scan,,,,
Ainsdale,CONT,21/06/2025,T2,HV,1,NA,NA,6,NA,None,L1,0.206,8.05,Leaf_scan,0,210625,HR.210625.0000.sig,100,0.0291,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,1,NA,NA,6,NA,None,L2,0.123,4.76,Leaf_scan,1,210625,HR.210625.0001.sig,100,0.0184,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,1,NA,NA,6,NA,None,L3,0.061,3.45,Leaf_scan,2,210625,HR.210625.0002.sig,100,0.011,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,2,NA,NA,9,NA,None,L1,0.263,9.08,Leaf_scan,3,210625,HR.210625.0003.sig,101,0.0343,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,2,NA,NA,9,NA,None,L2,0.101,4.13,Leaf_scan,4,210625,HR.210625.0004.sig,101,0.0132,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,2,NA,NA,9,NA,None,L3,0.063,2.48,Leaf_scan,6,210625,HR.210625.0006.sig,101,0.0085,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,3,NA,NA,11,NA,None,L1,0.235,9.37,Leaf_scan,7,210625,HR.210625.0007.sig,102,0.0374,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,3,NA,NA,11,NA,None,L2,0.113,4.76,Leaf_scan,8,210625,HR.210625.0008.sig,102,0.0165,,,,,,
Ainsdale,CONT,21/06/2025,T2,HV,3,NA,NA,11,NA,None,L3,0.054,2.55,Leaf_scan,9,210625,HR.210625.0009.sig,102,0.0078,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,4,NA,NA,2.5,NA,None,L1,0.056,1.97,Leaf_scan,13,210625,HR.210625.0013.sig,103,0.0092,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,4,NA,NA,2.5,NA,None,L2,0.034,1.99,Leaf_scan,15,210625,HR.210625.0015.sig,103,0.0077,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,4,NA,NA,2.5,NA,None,L3,0.024,0.99,Leaf_scan,16,210625,HR.210625.0016.sig,103,0.0049,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,5,NA,NA,4,NA,None,L1,0.082,3.08,Leaf_scan,17,210625,HR.210625.0017.sig,104,0.0108,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,5,NA,NA,4,NA,None,L2,0.057,2.72,Leaf_scan,18,210625,HR.210625.0018.sig,104,0.0083,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,5,NA,NA,4,NA,None,L3,0.055,1.71,Leaf_scan,19,210625,HR.210625.0019.sig,104,0.0068,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,6,NA,NA,2,NA,None,L1,0.072,2.11,Leaf_scan,20,210625,HR.210625.0020.sig,105,0.0082,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,6,NA,NA,2,NA,None,L2,0.04,1.58,Leaf_scan,21,210625,HR.210625.0021.sig,105,0.0062,,,,,,
Ainsdale,DIST,21/06/2025,T2,HV,6,NA,NA,2,NA,None,L3,0.024,1.27,Leaf_scan,22,210625,HR.210625.0022.sig,105,0.0043,,,,,,
Ainsdale,CONT,11/07/2025,T3,HV,1,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.124,6.7,Leaf_scan,9,110725,HR.110725.0009.sig,4,0.0187,,,,,Block 2 / Plot 3 / HV02,
Ainsdale,CONT,11/07/2025,T3,HV,1,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.145,6.44,Leaf_scan,10,110725,HR.110725.0010.sig,4,0.021,,,,,Block 2 / Plot 3 / HV02,
Ainsdale,CONT,11/07/2025,T3,HV,1,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.069,5.22,Leaf_scan,11,110725,HR.110725.0011.sig,4,0.0113,,,,,Block 2 / Plot 3 / HV02,
Ainsdale,CONT,11/07/2025,T3,HV,2,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.152,7.92,Leaf_scan,12,110725,HR.110725.0012.sig,5,0.0236,,,,,Block 2 / Plot 7 / HV01,
Ainsdale,CONT,11/07/2025,T3,HV,2,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.114,5.64,Leaf_scan,13,110725,HR.110725.0013.sig,5,0.0143,,,,,Block 2 / Plot 7 / HV01,
Ainsdale,CONT,11/07/2025,T3,HV,2,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.118,5.5,Leaf_scan,14,110725,HR.110725.0014.sig,5,0.0162,,,,,Block 2 / Plot 7 / HV01,
Ainsdale,CONT,11/07/2025,T3,HV,3,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.149,7.11,Leaf_scan,15,110725,HR.110725.0015.sig,6,0.0173,,,,,Block 3 / Plot 15 / HV01,
Ainsdale,CONT,11/07/2025,T3,HV,3,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.076,3.58,Leaf_scan,16,110725,HR.110725.0016.sig,6,0.0096,,,,,Block 3 / Plot 15 / HV01,
Ainsdale,CONT,11/07/2025,T3,HV,3,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.069,3.38,Leaf_scan,17,110725,HR.110725.0017.sig,6,0.0093,,,,,Block 3 / Plot 15 / HV01,
Ainsdale,DIST,11/07/2025,T3,HV,4,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.113,5.83,Leaf_scan,18,110725,HR.110725.0018.sig,7,0.0039,,,,,Block 1 / Plot 5 / HV02,
Ainsdale,DIST,11/07/2025,T3,HV,4,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.105,6.23,Leaf_scan,19,110725,HR.110725.0019.sig,7,0.0049,,,,,Block 1 / Plot 5 / HV02,
Ainsdale,DIST,11/07/2025,T3,HV,4,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.061,3.07,Leaf_scan,20,110725,HR.110725.0020.sig,7,0.0062,,,,,Block 1 / Plot 5 / HV02,
Ainsdale,DIST,11/07/2025,T3,HV,5,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.034,1.57,Leaf_scan,21,110725,HR.110725.0021.sig,8,0.0051,,,,,Block 2 / Plot 9 / HV01,
Ainsdale,DIST,11/07/2025,T3,HV,5,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.029,2.01,Leaf_scan,22,110725,HR.110725.0022.sig,8,0.0045,,,,,Block 2 / Plot 9 / HV01,
Ainsdale,DIST,11/07/2025,T3,HV,5,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.019,1.11,Leaf_scan,23,110725,HR.110725.0023.sig,8,0.0035,,,,,Block 2 / Plot 9 / HV01,
Ainsdale,DIST,11/07/2025,T3,HV,6,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.031,2.12,Leaf_scan,24,110725,HR.110725.0024.sig,9,0.0157,,,,,Block 3 / Plot 4 / HV03,
Ainsdale,DIST,11/07/2025,T3,HV,6,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.037,2.7,Leaf_scan,25,110725,HR.110725.0025.sig,9,0.0158,,,,,Block 3 / Plot 4 / HV03,
Ainsdale,DIST,11/07/2025,T3,HV,6,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.038,1.27,Leaf_scan,26,110725,HR.110725.0026.sig,9,0.0099,,,,,Block 3 / Plot 4 / HV03,
Ainsdale,CONT,22/05/2025,T1,PD,1,6,4,6,8,None,L1,0.05,2.16,Leaf_scan,22,220525,HR.220525.0022.sig,wet chem done separately,0.0072,Herbivory present,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,1,6,4,6,8,None,L2,0.07,3.09,Leaf_scan,23,220525,HR.220525.0023.sig,wet chem done separately,0.0117,Herbivory present,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,1,6,4,6,8,None,L3,0.048,2,Leaf_scan,24,220525,HR.220525.0024.sig,wet chem done separately,0.0089,,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,2,4,3.5,5,14,None,L1,0.078,2.66,Leaf_scan,25,220525,HR.220525.0025.sig,wet chem done separately,0.0098,,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,2,4,3.5,5,14,None,L2,0.074,3.46,Leaf_scan,27,220525,HR.220525.0027.sig,wet chem done separately,0.0124,,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,2,4,3.5,5,14,None,L3,0.051,1.86,Leaf_scan,28,220525,HR.220525.0028.sig,wet chem done separately,0.0081,,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,3,5,3,10,10,None,L1,0.104,4.05,Leaf_scan,29,220525,HR.220525.0029.sig,wet chem done separately,0.0137,Herbivory present,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,3,5,3,10,10,None,L2,0.064,2.66,Leaf_scan,30,220525,HR.220525.0030.sig,wet chem done separately,0.0099,Herbivory present,,,,,
Ainsdale,CONT,22/05/2025,T1,PD,3,5,3,10,10,None,L3,0.092,3.58,Leaf_scan,31,220525,HR.220525.0031.sig,wet chem done separately,0.0132,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,4,4,3,3.5,6,None,L1,0.067,2.15,Leaf_scan,34,220525,HR.220525.0034.sig,wet chem done separately,0.0102,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,4,4,3,3.5,6,None,L2,0.055,1.9,Leaf_scan,35,220525,HR.220525.0035.sig,wet chem done separately,0.0083,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,4,4,3,3.5,6,None,L3,0.038,1.45,Leaf_scan,36,220525,HR.220525.0036.sig,wet chem done separately,0.0066,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,5,1.5,1,1.5,4,None,L1,0.017,0.73,Leaf_scan,37,220525,HR.220525.0037.sig,wet chem done separately,0.0023,,leaves too small for Leaf scan,,,,
Ainsdale,DIST,22/05/2025,T1,PD,5,1.5,1,1.5,4,None,L2,0.012,0.68,Leaf_scan,38,220525,HR.220525.0038.sig,wet chem done separately,0.002,,leaves too small for Leaf scan,,,,
Ainsdale,DIST,22/05/2025,T1,PD,5,1.5,1,1.5,4,None,L3,0.015,0.505,Image_J,39,220525,HR.220525.0039.sig,wet chem done separately,0.0012,,leaves too small for Leaf scan,,,,
Ainsdale,DIST,22/05/2025,T1,PD,6,2,2,2,6,None,L1,0.026,1.13,Leaf_scan,40,220525,HR.220525.0040.sig,wet chem done separately,0.0028,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,6,2,2,2,6,None,L2,0.017,0.94,Leaf_scan,41,220525,HR.220525.0041.sig,wet chem done separately,0.0023,,,,,,
Ainsdale,DIST,22/05/2025,T1,PD,6,2,2,2,6,None,L3,0.028,1.02,Leaf_scan,42,220525,HR.220525.0042.sig,wet chem done separately,0.0031,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,1,8,7,23,15,None,L1,0.125,5.83,Leaf_scan,23,200625,HR.200625.0023.sig,106,0.0151,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,1,8,7,23,15,None,L2,0.135,6.52,Leaf_scan,24,200625,HR.200625.0024.sig,106,0.0209,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,1,8,7,23,15,None,L3,0.095,4.41,Leaf_scan,25,200625,HR.200625.0025.sig,106,0.0187,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,2,4,3.5,26,21,None,L1,0.168,6.16,Leaf_scan,26,200625,HR.200625.0026.sig,107,0.0181,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,2,4,3.5,26,21,None,L2,0.148,6.24,Leaf_scan,27,200625,HR.200625.0027.sig,107,0.0233,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,2,4,3.5,26,21,None,L3,0.092,4.06,Leaf_scan,28,200625,HR.200625.0028.sig,107,0.0176,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,3,3,3,16,11,None,L1,0.071,4.11,Leaf_scan,29,200625,HR.200625.0029.sig,108,0.0107,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,3,3,3,16,11,None,L2,0.078,3.85,Leaf_scan,30,200625,HR.200625.0030.sig,108,0.014,,,,,,
Ainsdale,CONT,20/06/2025,T2,PD,3,3,3,16,11,None,L3,0.081,4.03,Leaf_scan,31,200625,HR.200625.0031.sig,108,0.0136,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,4,1.5,1.5,7,7,None,L1,0.033,1.55,Leaf_scan,32,200625,HR.200625.0032.sig,109,0.0038,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,4,1.5,1.5,7,7,None,L2,0.024,0.98,Leaf_scan,33,200625,HR.200625.0033.sig,109,0.0022,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,4,1.5,1.5,7,7,None,L3,0.017,0.76,Leaf_scan,34,200625,HR.200625.0034.sig,109,0.0025,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,5,3,1.5,3.5,8,None,L1,0.029,1.24,Leaf_scan,35,200625,HR.200625.0035.sig,110,0.0034,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,5,3,1.5,3.5,8,None,L2,0.022,0.76,Leaf_scan,36,200625,HR.200625.0036.sig,110,0.0021,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,5,3,1.5,3.5,8,None,L3,0.017,0.89,Leaf_scan,37,200625,HR.200625.0037.sig,110,0.0022,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,6,5,4.5,6.5,12,None,L1,0.065,2.26,Leaf_scan,38,200625,HR.200625.0038.sig,111,0.0084,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,6,5,4.5,6.5,12,None,L2,0.085,3.31,Leaf_scan,39,200625,HR.200625.0039.sig,111,0.0101,,,,,,
Ainsdale,DIST,20/06/2025,T2,PD,6,5,4.5,6.5,12,None,L3,0.071,3.59,Leaf_scan,40,200625,HR.200625.0040.sig,111,0.0108,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,1,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.03,2.073,Image_J,48,110725,HR.110725.0048.sig,16,0.0059,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,1,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.02,NA,Image_J,49,110725,HR.110725.0049.sig,16,0.0037,Forgotten to take picture of leaf for image J,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,1,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.01,0.953,Image_J,50,110725,HR.110725.0050.sig,16,0.0031,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,2,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.03,2.523,Image_J,51,110725,HR.110725.0051.sig,17,0.0099,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,2,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.046,2.705,Image_J,52,110725,HR.110725.0052.sig,17,0.0096,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,2,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.054,3.36,Image_J,53,110725,HR.110725.0053.sig,17,0.0103,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,3,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.102,NA,Image_J,54,110725,HR.110725.0054.sig,18,0.0181,Forgotten to take picture of leaf for image J,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,3,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.097,4.807,Image_J,55,110725,HR.110725.0055.sig,18,0.0189,,,,,,
Ainsdale,CONT,11/07/2025,T3,PD,3,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.078,4.282,Image_J,56,110725,HR.110725.0056.sig,18,0.0166,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,4,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.077,4.996,Image_J,57,110725,HR.110725.0057.sig,19,0.0119,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,4,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.049,3.107,Image_J,58,110725,HR.110725.0058.sig,19,0.008,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,4,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.057,3.629,Image_J,59,110725,HR.110725.0059.sig,19,0.0097,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,5,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.097,5.363,Image_J,60,110725,HR.110725.0060.sig,20,0.0167,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,5,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.066,3.945,Image_J,61,110725,HR.110725.0061.sig,20,0.0108,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,5,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.085,4.271,Image_J,62,110725,HR.110725.0062.sig,20,0.015,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,6,see demo data,see demo data,see demo data,see demo data,see demo data,L1,0.04,1.787,Image_J,63,110725,HR.110725.0063.sig,21,0.006,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,6,see demo data,see demo data,see demo data,see demo data,see demo data,L2,0.048,2.521,Image_J,64,110725,HR.110725.0064.sig,21,0.0076,,,,,,
Ainsdale,DIST,11/07/2025,T3,PD,6,see demo data,see demo data,see demo data,see demo data,see demo data,L3,0.029,2.139,Image_J,65,110725,HR.110725.0065.sig,21,0.0062,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,1,28,14,13,40,None,L1,0.312,10.43,Leaf_scan,1,200525,HR.200525.0001.sig,wet chem done separately,0.0343,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,1,28,14,13,40,None,L2,0.168,5.32,Leaf_scan,2,200525,HR.200525.0002.sig,wet chem done separately,0.0224,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,1,28,14,13,40,None,L3,0.211,6.6,Leaf_scan,3,200525,HR.200525.0003.sig,wet chem done separately,0.0334,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,2,14,9,26,9,4 x flowers,L1,0.155,5.68,Leaf_scan,4,200525,HR.200525.0004.sig,wet chem done separately,0.0234,Herbivory present,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,2,14,9,26,9,4 x flowers,L2,0.16,5.53,Leaf_scan,5,200525,HR.200525.0005.sig,wet chem done separately,0.03,Herbivory present,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,2,14,9,26,9,4 x flowers,L3,0.063,1.89,Leaf_scan,6,200525,HR.200525.0006.sig,wet chem done separately,0.0134,Herbivory present,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,3,16,11,23,13,1 x bud,L1,0.418,12.5,Leaf_scan,7,200525,HR.200525.0007.sig,wet chem done separately,0.0649,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,3,16,11,23,13,1 x bud,L2,0.338,9.75,Leaf_scan,8,200525,HR.200525.0008.sig,wet chem done separately,0.0495,,,,,,
Hazelrigg,NPK_DIST,20/05/2025,T1,RA,3,16,11,23,13,1 x bud,L3,0.298,8.53,Leaf_scan,9,200525,HR.200525.0009.sig,wet chem done separately,0.0537,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,4,24,13,44,18,1 x flower; 1 x bud,L1,0.276,9.72,Leaf_scan,10,200525,HR.200525.0010.sig,wet chem done separately,0.046,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,4,24,13,44,18,1 x flower; 1 x bud,L2,0.268,9.73,Leaf_scan,11,200525,HR.200525.0011.sig,wet chem done separately,0.0417,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,4,24,13,44,18,1 x flower; 1 x bud,L3,0.302,9.49,Leaf_scan,12,200525,HR.200525.0012.sig,wet chem done separately,0.0362,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,5,15,14,21,13,2 x bud,L1,0.824,21.27,Leaf_scan,13,200525,HR.200525.0013.sig,wet chem done separately,0.1035,Herbivory present,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,5,15,14,21,13,2 x bud,L2,0.692,17.94,Leaf_scan,14,200525,HR.200525.0014.sig,wet chem done separately,0.1026,Herbivory present,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,5,15,14,21,13,2 x bud,L3,0.421,11.85,Leaf_scan,15,200525,HR.200525.0015.sig,wet chem done separately,0.0545,Herbivory present,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,6,28,18,17,38,None,L1,0.477,17.21,Leaf_scan,16,200525,HR.200525.0016.sig,wet chem done separately,0.0663,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,6,28,18,17,38,None,L2,0.266,8.79,Leaf_scan,17,200525,HR.200525.0017.sig,wet chem done separately,0.041,,,,,,
Hazelrigg,DIST,20/05/2025,T1,RA,6,28,18,17,38,None,L3,0.187,6.64,Leaf_scan,18,200525,HR.200525.0018.sig,wet chem done separately,0.0247,,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,7,38,21,9,29,1 x bud,L1,0.308,9.45,Leaf_scan,19,200525,HR.200525.0019.sig,wet chem done separately,0.0378,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,7,38,21,9,29,1 x bud,L2,0.277,8.01,Leaf_scan,20,200525,HR.200525.0020.sig,wet chem done separately,0.0447,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,7,38,21,9,29,1 x bud,L3,0.281,9.11,Leaf_scan,21,200525,HR.200525.0021.sig,wet chem done separately,0.0338,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,8,24,13,55,37,2 x flower; 7 x bud,L1,0.809,20.84,Leaf_scan,22,200525,HR.200525.0022.sig,wet chem done separately,0.0825,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,8,24,13,55,37,2 x flower; 7 x bud,L2,0.576,15,Leaf_scan,23,200525,HR.200525.0023.sig,wet chem done separately,0.097,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,8,24,13,55,37,2 x flower; 7 x bud,L3,0.157,6.29,Leaf_scan,24,200525,HR.200525.0024.sig,wet chem done separately,0.0196,Herbivory present,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,9,25,17,32,27,5 x bud,L1,0.318,8.16,Leaf_scan,25,200525,HR.200525.0025.sig,wet chem done separately,0.0485,,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,9,25,17,32,27,5 x bud,L2,0.32,8.41,Leaf_scan,26,200525,HR.200525.0026.sig,wet chem done separately,0.0536,,,,,,
Hazelrigg,NPK,20/05/2025,T1,RA,9,25,17,32,27,5 x bud,L3,0.198,5.77,Leaf_scan,27,200525,HR.200525.0027.sig,wet chem done separately,0.0301,,,,,,
Hazelrigg,CONT,20/05/2025,T1,RA,10,44,42,37,80+, 4 x flower; 5 x bud,L1,0.232,7.58,Leaf_scan,28,200525,HR.200525.0028.sig,wet chem done separately,0.034,Herbivory present,,,,,
Hazelrigg,CONT,20/05/2025,T1,RA,10,44,42,37,80+, 4 x flower; 5 x bud,L2,0.273,9.05,Leaf_scan,29,200525,HR.200525.0029.sig,wet chem done separately,0.0392,Herbivory present,,,,,
Hazelrigg,CONT,20/05/2025,T1,RA,10,44,42,37,80+, 4 x flower; 5 x bud,L3,0.13,3.65,Leaf_scan,30,200525,HR.200525.0030.sig,wet chem done separately,0.0229,Herbivory present,,,,,
Hazelrigg,CONT,20/05/2025,T1,RA,11,29,15,14,25,1 x bud,L1,0.546,13.05,Leaf_scan,31,200525,HR.200525.0031.sig,wet chem done separately,0.0738,Herbivory present,,,,,
Hazelrigg,CONT,20/05/2025,T1,RA,11,29,15,14,25,1 x bud,L2,0.154,5.2,Leaf_scan,32,200525,HR.200525.0032.sig,wet chem done separately,0.0217,Herbivory present,,,,,
