Site,Treatment,Block,Plot_nos,Individual_nos,Species,Date,Time_point,Survival,SLA,LMA,LDMC,Height,Width_1,Width_2,,Leaves,Flower,RS,Seed,Notes_1,Notes_2,,Phenological stage,,R/N-R
Wytham,NPK_DIST,B,NA,2,PV,14/04/2025,April,yes,14.73484848,0.067866324,155.5555556,5,3,3,,7,1 x EF(5),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,PV,14/04/2025,April,yes,12.96703297,0.077118644,195.3488372,3.5,5,3,,5,1 x EF(8),,None,Never flowered,,,1,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,PV,14/04/2025,April,yes,15.90643275,0.062867647,212.2222222,3.5,5,4,,7,1x EF(11); 1 x NEB,,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,1,PV,07/05/2025,May,yes,25.43636364,0.072173913,186.7346939,10,5,5,,8,1 x EF(3),,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,2,PV,07/05/2025,May,yes,34.87719298,0.120918367,177.7777778,7,5,5,,11,1 x EF(9),,None,,,,1,,Non-reproductive
Wytham,CONT,B,NA,1,PV,07/05/2025,May,yes,27.96644295,0.038285714,194.8979592,2,6,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,PV,07/05/2025,May,yes,22.35,0.064206642,208.9700997,5,3,4,,6,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,3,PV,07/05/2025,May,yes,21.1809816,0.06828479,157.3033708,3,5,3,,5,1 x ES (eaten),,None,,,,1,,Non-reproductive
Wytham,CONT,B,NA,4,PV,07/05/2025,May,yes,21.53278689,0.037967914,225.9615385,7,4,2,,4,1 x EF(6),,None,,,,1,,Non-reproductive
Wytham,CONT,C,NA,1,PV,07/05/2025,May,yes,23.71428571,0.057894737,206.3291139,7,7,9,,9,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,PV,07/05/2025,May,yes,25.94444444,0.080573248,190.9836066,13,9,8,,9,2 x EF(7/10),,None,,,,1,,Non-reproductive
Wytham,CONT,D,NA,1,PV,07/05/2025,May,yes,23.85496183,0.065531915,200,16,7,6,,9,2 x EF (3/12),,None,,,,1,,Non-reproductive
Wytham,CONT,D,NA,2,PV,07/05/2025,May,yes,36.54098361,0.11626506,200,15,8,6,,10,2 x EF (5/12),,None,,,,1,,Non-reproductive
Wytham,CONT,D,NA,3,PV,07/05/2025,May,yes,33.88333333,0.071851852,190.3225806,12,6,3,,8,2 x EF (1/8),,None,,,,1,,Non-reproductive
Wytham,CONT,D,NA,4,PV,07/05/2025,May,yes,26.43979058,0.067333333,213.4615385,8,5,3,,6,1 x EF (3),,None,,,,1,,Non-reproductive
Wytham,DIST,A,NA,1,PV,07/05/2025,May,no,29.354531,0.085769231,178.6516854,Dead,Dead,Dead,,Dead,Dead,,Dead,,Died in T2,,4,,Non-reproductive
Wytham,DIST,A,NA,2,PV,07/05/2025,May,no,55.32857143,0.063764706,203.2967033,Dead,Dead,Dead,,Dead,Dead,,Dead,,Died in T2,,4,,Non-reproductive
Wytham,DIST,B,NA,1,PV,07/05/2025,May,yes,37.32765957,0.071702128,202.2222222,8,5,5,,4,1 x EF(5),,None,,,,1,,Non-reproductive
Wytham,DIST,B,NA,2,PV,07/05/2025,May,yes,26.96319018,0.0684,350,5,5,6,,7,1 x EF(6),,None,,,,1,,Non-reproductive
Wytham,DIST,C,NA,1,PV,07/05/2025,May,yes,30.62660944,0.075652174,314.1891892,10,5,6,,8,3 x EF(4/8/12),,None,,,,1,,Non-reproductive
Wytham,DIST,C,NA,2,PV,07/05/2025,May,yes,25.14379085,0.077096774,234.591195,5,5,5,,4,1 x EF (6),,None,,,,1,,Non-reproductive
Wytham,DIST,D,NA,1,PV,07/05/2025,May,yes,37.95338983,0.0675,267.8787879,13,8,5,,7,1 x EF (16),,None,,,,1,,Non-reproductive
Wytham,DIST,D,NA,2,PV,07/05/2025,May,yes,29.05105105,0.063210702,202.8735632,9,6,7,,14,2 x EF (6/13),,None,,,,1,,Non-reproductive
Wytham,DIST,D,NA,3,PV,07/05/2025,May,yes,28.47798742,0.061654135,193.1547619,1,4,2,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,PV,07/05/2025,May,yes,31.70810811,0.071122995,179.6407186,7,7,6,,9,1 x EF(8),,None,,,,1,,Non-reproductive
Wytham,NPK,A,NA,2,PV,07/05/2025,May,yes,35.62637363,NA,258.5106383,6,9,5,,10,2 x EF (10 / 4),,None,,,,1,,Non-reproductive
Wytham,NPK,B,NA,1,PV,07/05/2025,May,yes,33.12698413,0.092270531,244.6153846,3,4,4,,5,1 x EF(3),,None,,,,1,,Non-reproductive
Wytham,NPK,B,NA,2,PV,07/05/2025,May,yes,14.79784946,0.07725,208.6956522,6,2.5,2,,5,1 x EF (6),,None,,,,1,,Non-reproductive
Wytham,NPK,B,NA,3,PV,07/05/2025,May,no,19.15281501,0.101715686,242.7184466,Dead,Dead,Dead,,Dead,Dead,,Dead,,Died in T2,,4,,Non-reproductive
Wytham,NPK,B,NA,4,PV,07/05/2025,May,yes,18.40497738,0.102284264,228.5714286,3,2.5,2,,4,1 x EF (4),,None,,,,1,,Non-reproductive
Wytham,NPK,C,NA,1,PV,07/05/2025,May,yes,22.11331445,0.101631702,232.2580645,8,6,7,,6,1 x EF(8),,None,,,,1,,Non-reproductive
Wytham,NPK,C,NA,2,PV,07/05/2025,May,yes,23.86286595,0.128813559,,9,5,6,,6,1 x EF(6),,Dead,,,,4,,Non-reproductive
Wytham,NPK,C,NA,3,PV,07/05/2025,May,yes,28.86,0.070779221,,9,5,5,,9,2 x EF (5/10),,None,,,,1,,Non-reproductive
Wytham,NPK,E,NA,1,PV,07/05/2025,May,yes,20.61728395,0.060663507,,7,4,2,,6,1 x EF (7),,None,,,,1,,Non-reproductive
Wytham,NPK,E,NA,2,PV,07/05/2025,May,yes,24.33962264,0.073278237,,7,6,7,,7,1 x EF (6),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,A,NA,1,PV,07/05/2025,May,yes,33.1875,0.050769231,,6,6,4,,4,1 x EF (6),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,A,NA,2,PV,07/05/2025,May,yes,26.984,0.078695652,,9,8,6,,5,1 x EF (7),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,PV,07/05/2025,May,yes,36.6015625,,,5,4,3,,5,1 x EF(6),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,PV,07/05/2025,May,yes,21.9212963,,,5,4,3,,2,1 x EF(5),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,B,NA,3,PV,07/05/2025,May,yes,,,,6,3,2,,5,1 x EF(6),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,D,NA,1,PV,07/05/2025,May,yes,,,,13,6,5,,7,2 x EF (4/10),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,D,NA,2,PV,07/05/2025,May,yes,,,,11,5,4,,8,2 x EF (5/11),,None,,,,1,,Non-reproductive
Wytham,NPK_CESS,E,NA,1,PV,07/05/2025,May,yes,,,,8,6,5,,7,2 x EF (5/10),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,A,NA,1,PV,07/05/2025,May,yes,,,,7,6,3,,7,1 x EF(7),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,A,NA,2,PV,07/05/2025,May,yes,,,,5,5,5,,8,1 x EF(4),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,B,NA,1,PV,07/05/2025,May,yes,,,,7,3,3,,7,2 x EF (6/10),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,B,NA,2,PV,07/05/2025,May,yes,,,,6,4,2,,7,1 x EF(5),,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,PV,07/05/2025,May,yes,,,,3,4,4,,7,1 x ES (eaten),,None,,,,1,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,PV,07/05/2025,May,yes,,,,11,5,5,,6,2 x EF (8/14),,None,,,,1,,Non-reproductive
Wytham,CONT,A,NA,1,PV,03/06/2025,June,yes,16.84210526,0.059375,267.1875,9,7,5,,5,None,,1 x SH; NIF(3),,,,2,,Reproductive
Wytham,CONT,A,NA,2,PV,03/06/2025,June,yes,14.72058824,0.067932068,264.9350649,8.5,6,6,,8,None,,1 x SH; NIF(5),,,,2,,Reproductive
Wytham,CONT,B,NA,1,PV,03/06/2025,June,yes,15.72317597,0.063600382,254.6448087,1.5,7.5,4,,6,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,PV,03/06/2025,June,yes,14.17871486,0.070528254,252.7918782,NA,NA,5,,4,None,,1 x SH; 1 x IF(3/6),,,,2,,Reproductive
Wytham,CONT,B,NA,3,PV,03/06/2025,June,yes,11.92167577,0.083880825,293.5828877,1.5,8.5,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,4,PV,03/06/2025,June,yes,9.799610895,0.102044868,282.4175824,7,7,4.5,,4,None,,1 x SH; 1 x IF(1/5),,,,2,,Reproductive
Wytham,CONT,C,NA,1,PV,03/06/2025,June,yes,14.26415094,0.07010582,297.1962617,10,12,10,,6,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,PV,03/06/2025,June,yes,17.05306122,0.058640498,224.7706422,13,10,10,,10,None,,2 x SH; 1 x IF(2/11); 1 x IF(1/6),,,,2,,Reproductive
Wytham,CONT,D,NA,1,PV,03/06/2025,June,yes,11.05617978,0.090447154,273.8461538,13,7,7,,6,None,,2 x SH; 1 x IF(1/4); 1 x IF(5/10),,,,2,,Reproductive
Wytham,CONT,D,NA,2,PV,03/06/2025,June,yes,16.86230248,0.059303882,303.4246575,14,9,9,,14,None,,2 x SH; 1 x NIF(4); 1 x IF(3/9),,,,2,,Reproductive
Wytham,CONT,D,NA,3,PV,03/06/2025,June,yes,19.79124579,0.05052739,235.7142857,11,7,5,,5,None,,1 x SH; 1 x IF(3/8),,,,2,,Reproductive
Wytham,CONT,D,NA,4,PV,03/06/2025,June,yes,16.2367688,0.061588609,239.3333333,8,8,3.5,,4,None,,1 x SH; 1 x IF(2/7),,,,2,,Reproductive
Wytham,DIST,A,NA,1,PV,03/06/2025,June,no,19.60044643,0.051019246,281.7610063,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,PV,03/06/2025,June,no,17.85641026,0.056002298,246.835443,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,B,NA,1,PV,03/06/2025,June,yes,12.38509317,0.080742227,233.3333333,9,6,3,,3,None,,1 x SH; 1 x IF(1/5),,,,2,,Reproductive
Wytham,DIST,B,NA,2,PV,03/06/2025,June,no,19.18110236,0.052134647,196.8992248,Dead,Dead,Dead,,Dead,None,,Dead,,,,4,,Non-reproductive
Wytham,DIST,C,NA,1,PV,03/06/2025,June,yes,15.59196617,0.064135593,229.6116505,8,6,3,,8,None,,2 x SH; 1 x NIF(8); 1 x NIF(12),,,,2,,Reproductive
Wytham,DIST,C,NA,2,PV,03/06/2025,June,yes,16.1202346,0.062033837,275,5,7.5,6,,4,None,,1 x SH; 1 x NIF(6),,,,2,,Reproductive
Wytham,DIST,D,NA,1,PV,03/06/2025,June,yes,22.12857143,0.045190445,185.840708,12,9,8,,4,None,,1 x SH; 1 x IF(7/12),,,,2,,Reproductive
Wytham,DIST,D,NA,2,PV,03/06/2025,June,yes,17.66233766,0.056617647,391.5254237,8.5,7,7,,3,None,,2 x SH; 1 x IF(3/6); 1 x NIF(6),,,,2,,Reproductive
Wytham,DIST,D,NA,3,PV,03/06/2025,June,yes,16.50833333,0.060575467,300,0.5,4,2.5,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,PV,03/06/2025,June,yes,19.96449704,0.050088915,281.6666667,9,9.5,9,,14,None,,2 x SH; 1 x NIF(7); 1 x NIF(4),,,,2,,Reproductive
Wytham,NPK,A,NA,2,PV,03/06/2025,June,yes,20.27160494,0.049330085,245.4545455,9,10,9,,12,None,,2 x SH; 1 x NIF(8); 1 x NIF(5),,,,2,,Reproductive
Wytham,NPK,B,NA,1,PV,03/06/2025,June,yes,18.11428571,0.055205047,194.4444444,3,6,5,,6,None,,1 x SH; 1 x NIF(2),,,,2,,Reproductive
Wytham,NPK,B,NA,2,PV,03/06/2025,June,yes,13.02330508,0.076785424,304.516129,6,4,3,,5,None,,1 x SH; 1 x NIF(5),,,,2,,Reproductive
Wytham,NPK,B,NA,3,PV,03/06/2025,June,no,14.4,0.069444444,287.2340426,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,B,NA,4,PV,03/06/2025,June,yes,14.20472441,0.070399113,222.8070175,3,4,3,,5,None,,1 x SH; 1 x NIF(5),,,,2,,Reproductive
Wytham,NPK,C,NA,1,PV,03/06/2025,June,yes,15.65079365,0.063894523,264.7058824,9,8,6,,4,None,,1 x SH; 1 x IF(1/8),,,,2,,Reproductive
Wytham,NPK,C,NA,2,PV,03/06/2025,June,yes,13.69047619,0.073043478,289.6551724,8,11,5,,4,None,,1 x SH; 1 x IF(3/6),,,,2,,Reproductive
Wytham,NPK,C,NA,3,PV,03/06/2025,June,yes,21.5631068,0.046375507,245.2380952,12,8,6,,6,None,,1 x SH; 1 x IF(5/9),,,,2,,Reproductive
Wytham,NPK,E,NA,1,PV,03/06/2025,June,yes,17.34228188,0.057662539,317.0212766,7,5.5,4,,5,None,,1 x SH; 1 x IF(2/7),,,,2,,Reproductive
Wytham,NPK,E,NA,2,PV,03/06/2025,June,yes,22.56976744,0.044307058,286.6666667,12,11,6,,4,None,,1 x SH; 1 x IF(3/6),,,,2,,Reproductive
Wytham,NPK_CESS,A,NA,1,PV,03/06/2025,June,yes,16.15306122,0.06190777,288.2352941,4.5,12,5,,6,None,,1 x SH; NIF(5),,,,2,,Reproductive
Wytham,NPK_CESS,A,NA,2,PV,03/06/2025,June,yes,14.82300885,0.067462687,322.8571429,7,11,7,,7,None,,1 x SH; NIF(8),,,,2,,Reproductive
Wytham,NPK_CESS,B,NA,1,PV,03/06/2025,June,yes,14.46666667,0.069124424,326.0869565,5,4,2,,5,None,,1 x SH; 1 x IF(1/5),,,,2,,Reproductive
Wytham,NPK_CESS,B,NA,2,PV,03/06/2025,June,yes,23.42708333,0.042685638,274.2857143,3,6,4,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,3,PV,03/06/2025,June,yes,,,,6,1,1,,4,None,,1 x SH; 1 x IF(2/5),,,,2,,Reproductive
Wytham,NPK_CESS,D,NA,1,PV,03/06/2025,June,yes,,,,12,8,7,,8,None,,2 x SH; 1 x NIF(5); 1 x NIF(4/10),,,,2,,Reproductive
Wytham,NPK_CESS,D,NA,2,PV,03/06/2025,June,yes,,,,11,6,5,,8,None,,2 x SH; 1 x NIF(6); 1 x IF(3/10),,,,2,,Reproductive
Wytham,NPK_CESS,E,NA,1,PV,03/06/2025,June,yes,,,,8,8,4,,8,None,,2 x SH; 1 x NIF(5); 1 x IF(3/9),,,,2,,Reproductive
Wytham,NPK_DIST,A,NA,1,PV,03/06/2025,June,yes,,,,6.5,6,5,,8,None,,1  x SH; IF(1/6),,,,2,,Reproductive
Wytham,NPK_DIST,A,NA,2,PV,03/06/2025,June,yes,,,,6.5,7,7,,6,None,,1 x SH; NIF(5),,,,2,,Reproductive
Wytham,NPK_DIST,B,NA,1,PV,03/06/2025,June,yes,,,,6.5,6,5,,6,None,,2 x SH; 1 x NIF(7); 1 x IF(1/7),,,,2,,Reproductive
Wytham,NPK_DIST,B,NA,2,PV,03/06/2025,June,yes,,,,5,2.5,5,,4,None,,1 x SH; 1 x NIF(5),,,,2,,Reproductive
Wytham,NPK_DIST,C,NA,1,PV,03/06/2025,June,yes,,,,1,4,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,PV,03/06/2025,June,yes,,,,10,7,5,,6,None,,2 x SH; 1 x NIF(6); 1 x IF(2/14),,,,2,,Reproductive
Wytham,CONT,A,NA,1,PV,29/06/2025,July,yes,10.86038961,0.092077728,392.3566879,6,11,3,,8,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,CONT,A,NA,2,PV,29/06/2025,July,yes,16.93989071,0.059032258,397.826087,6,9,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,PV,29/06/2025,July,yes,12.08480565,0.082748538,367.5324675,2,4,3,,1,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,PV,29/06/2025,July,yes,9.972527473,0.100275482,527.5362319,2,3,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,3,PV,29/06/2025,July,yes,7.763819095,0.128802589,503.7974684,2,7,2,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,4,PV,29/06/2025,July,yes,8.781725888,0.113872832,539.7260274,7,6,2,,4,None,,2 x SH; 1 x IF(3/6),,,,2,,Reproductive
Wytham,CONT,C,NA,1,PV,29/06/2025,July,yes,8.482142857,0.117894737,960,5,4,2,,2,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,PV,29/06/2025,July,yes,8.029045643,0.124547804,512.7659574,12,8,7,,4,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,CONT,D,NA,1,PV,29/06/2025,July,yes,8.958333333,0.111627907,496.5517241,13,7,7,,3,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,CONT,D,NA,2,PV,29/06/2025,July,yes,7.216981132,0.138562092,451.0638298,15,7,5,,8,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,CONT,D,NA,3,PV,29/06/2025,July,yes,NA,NA,4516.339869,12,6,5,,4,None,,1 x SH; 1 x IF,,,,2,,Reproductive
Wytham,CONT,D,NA,4,PV,29/06/2025,July,yes,9.353448276,0.106912442,429.6296296,11,7,6,,5,None,,2 x SH; 2 x IF,,,,2,,Reproductive
Wytham,DIST,A,NA,1,PV,29/06/2025,July,no,10.09419152,0.099066874,416.3398693,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,A,NA,2,PV,29/06/2025,July,no,11.8,0.084745763,444.4444444,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,DIST,B,NA,1,PV,29/06/2025,July,yes,10.38834951,0.096261682,583.0188679,6.5,5,4,,5,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,DIST,B,NA,2,PV,29/06/2025,July,no,10.01690617,0.099831224,373.1861199,Dead,Dead,Dead,,Dead,None,,Dead,,,,4,,Non-reproductive
Wytham,DIST,C,NA,1,PV,29/06/2025,July,yes,11.76470588,0.085,404.7619048,5,4,2,,2,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,DIST,C,NA,2,PV,29/06/2025,July,yes,9.468085106,0.105617978,430.8333333,4.5,7,5,,4,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,DIST,D,NA,1,PV,29/06/2025,July,yes,9.026915114,0.110779817,468.9320388,12,9,7,,3,None,,1 x SH; 1 x IF,,,,2,,Reproductive
Wytham,DIST,D,NA,2,PV,29/06/2025,July,yes,10.85271318,0.092142857,516,8,8,6,,8,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,DIST,D,NA,3,PV,29/06/2025,July,yes,12.9375,0.077294686,432.4324324,1,4,2,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,PV,29/06/2025,July,yes,8.922155689,0.112080537,530.1587302,2,7,6,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,PV,29/06/2025,July,yes,9.223300971,0.108421053,515,6,8,5,,8,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK,B,NA,1,PV,29/06/2025,July,yes,8.938547486,0.111875,483.7837838,1.5,5,3.5,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,2,PV,29/06/2025,July,yes,9.205020921,0.108636364,503.1578947,4,4,3,,3,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK,B,NA,3,PV,29/06/2025,July,no,8.957746479,0.11163522,500,Dead,Dead,Dead,,Dead,Dead,,Dead,,,,4,,Non-reproductive
Wytham,NPK,B,NA,4,PV,29/06/2025,July,yes,9.069767442,0.11025641,477.7777778,1.5,4,2,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,C,NA,1,PV,29/06/2025,July,yes,12.92358804,0.077377892,493.442623,9,6,4,,3,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK,C,NA,2,PV,29/06/2025,July,no,7.554744526,0.13236715,537.254902,Dead,Dead,Dead,,Dead,None,,Dead,,,,4,,Non-reproductive
Wytham,NPK,C,NA,3,PV,29/06/2025,July,yes,8.043478261,0.124324324,475.862069,11,5,5,,3,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK,E,NA,1,PV,29/06/2025,July,yes,12.62096774,0.079233227,708.5714286,6,4,2,,5,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK,E,NA,2,PV,29/06/2025,July,yes,9.508840864,0.105165289,471.2962963,11,9,8,,5,None,,1 x SH; 2 x IF,,,,2,,Reproductive
Wytham,NPK_CESS,A,NA,1,PV,29/06/2025,July,yes,9.317073171,0.107329843,465.9090909,3,7.5,7,,6,None,,1 x SH (empty/ 5 cases),,,,2,,Reproductive
Wytham,NPK_CESS,A,NA,2,PV,29/06/2025,July,yes,9.561128527,0.104590164,440,7,9,6,,8,None,,1 x SH (empty / 6 cases),,,,2,,Reproductive
Wytham,NPK_CESS,B,NA,1,PV,29/06/2025,July,yes,15.91065292,0.062850972,461.9047619,3,3,1.5,,6,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK_CESS,B,NA,2,PV,29/06/2025,July,yes,8.400473934,0.119040903,451.3368984,2,7,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,3,PV,29/06/2025,July,yes,,,,1,1,1,,1,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK_CESS,D,NA,1,PV,29/06/2025,July,yes,,,,12,5,4,,6,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,NPK_CESS,D,NA,2,PV,29/06/2025,July,yes,,,,11,5,5,,4,None,,1 x SH; 2 x IF,,,,2,,Reproductive
Wytham,NPK_CESS,E,NA,1,PV,29/06/2025,July,yes,,,,9,5,3,,4,None,,1 x SH; 1 x IF,,,,2,,Reproductive
Wytham,NPK_DIST,A,NA,1,PV,29/06/2025,July,yes,,,,5,7,2.5,,5,None,,1 x SH; IF(1/6),,,,2,,Reproductive
Wytham,NPK_DIST,A,NA,2,PV,29/06/2025,July,yes,,,,5,6,5,,5,None,,1 x SH; IF(1/4),,,,2,,Reproductive
Wytham,NPK_DIST,B,NA,1,PV,29/06/2025,July,yes,,,,8,6,3.5,,3,None,,1 x SH (empty),,,,2,,Reproductive
Wytham,NPK_DIST,B,NA,2,PV,29/06/2025,July,no,,,,Dead,Dead,Dead,,Dead,None,,Dead,,,,4,,Non-reproductive
Wytham,NPK_DIST,C,NA,1,PV,29/06/2025,July,yes,,,,2,3,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_DIST,E,NA,1,PV,29/06/2025,July,yes,,,,8,6,5,,6,None,,2 x SH (empty),,,,2,,Reproductive
Wytham,CONT,A,NA,1,AE,14/04/2025,April,yes,15.11111111,0.066176471,409.0909091,1,8,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,CONT,A,NA,2,AE,14/04/2025,April,yes,13.90243902,0.071929825,315.3846154,1,9,5,,8,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,1,AE,14/04/2025,April,yes,10.50847458,0.09516129,445.2830189,1.5,5,3,,3,None,,None,,,,0,,Non-reproductive
Wytham,CONT,B,NA,2,AE,14/04/2025,April,yes,7.166666667,0.139534884,382.9787234,1,6,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,1,AE,14/04/2025,April,yes,13.14814815,0.076056338,490.9090909,3,8,6,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,C,NA,2,AE,14/04/2025,April,yes,13.24786325,0.075483871,285.3658537,3,5,3,,3,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,1,AE,14/04/2025,April,yes,10,0.1,333.9622642,1.5,6,1.5,,4,None,,None,,,,0,,Non-reproductive
Wytham,CONT,E,NA,2,AE,14/04/2025,April,yes,9.069767442,0.11025641,326.5822785,0.5,4,2,,5,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,1,AE,14/04/2025,April,yes,11.71428571,0.085365854,304.3478261,1.5,10,8,,7,None,,None,,,,0,,Non-reproductive
Wytham,DIST,A,NA,2,AE,14/04/2025,April,yes,5.945945946,0.168181818,370,1,9,5,,5,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,1,AE,14/04/2025,April,yes,6.764705882,0.147826087,331.7073171,1,9,4,,5,None,,None,,,,0,,Non-reproductive
Wytham,DIST,B,NA,2,AE,14/04/2025,April,yes,12.66666667,0.078947368,300,1,9,5,,6,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,1,AE,14/04/2025,April,yes,8.615384615,0.116071429,353.2608696,1,5,5,,6,None,,None,,,,0,,Non-reproductive
Wytham,DIST,C,NA,2,AE,14/04/2025,April,yes,10.078125,0.099224806,355.5555556,0.5,3,3,,5,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,1,AE,14/04/2025,April,yes,6.278195489,0.159281437,345.4545455,1,5,4,,7,None,,None,,,,0,,Non-reproductive
Wytham,DIST,D,NA,2,AE,14/04/2025,April,yes,14.04255319,0.071212121,293.75,2,9,4,,6,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,1,AE,14/04/2025,April,yes,12.22222222,0.081818182,325,1,6,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,DIST,E,NA,2,AE,14/04/2025,April,yes,9.93442623,0.100660066,338.8888889,1,6,6,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,1,AE,14/04/2025,April,yes,9.442060086,0.105909091,381.9672131,3,9,7,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK,A,NA,2,AE,14/04/2025,April,yes,56.79012346,0.017608696,31.76470588,2.5,6,5,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,1,AE,14/04/2025,April,yes,12.14953271,0.082307692,324.2424242,0.5,4,4,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK,B,NA,2,AE,14/04/2025,April,yes,11.42857143,0.0875,365.6716418,1,9,8,,6,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,1,AE,14/04/2025,April,yes,10.12552301,0.098760331,341.4285714,1,6,2.5,,3,None,,None,,,,0,,Non-reproductive
Wytham,NPK,D,NA,2,AE,14/04/2025,April,yes,14.18803419,0.070481928,354.5454545,1.5,6,3,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,1,AE,14/04/2025,April,yes,12.62626263,0.0792,324.5901639,3,7,5.5,,7,None,,None,,,,0,,Non-reproductive
Wytham,NPK,E,NA,2,AE,14/04/2025,April,yes,8.5,0.117647059,321.8390805,1,5,2.5,,5,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,1,AE,14/04/2025,April,yes,9.248554913,0.108125,339.2156863,2,5,4,,4,None,,None,,,,0,,Non-reproductive
Wytham,NPK_CESS,B,NA,2,AE,14/04/2025,April,yes,12.7696793,0.078310502,381.1111111,2,4,2,,3,None,,None,,,,0,,Non-reproductive
